method,held_out_source,inner_validation_source,seed,epoch,lambda,campaign_macro_ndcg5,five_seed_two_source_mean_ndcg5,selected,training_rows,validation_rows
HM+S,attack_flow,ctid,44,60,0.6,0.1159134492562183,0.09690392625118993,0,109,263
HM+S,attack_flow,ctid,44,60,0.7,0.12492777369555068,0.09354110776766324,0,109,263
HM+S,attack_flow,ctid,44,60,0.8,0.12361150827090912,0.09379443425541133,0,109,263
HM+S,attack_flow,ctid,44,60,0.9,0.12401706301813038,0.09361074122067056,0,109,263
HM+S,attack_flow,ctid,44,60,1.0,0.1294281672519662,0.09292537521432326,0,109,263
HM+S,attack_flow,ctid,44,80,0.0,0.10821325635934269,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,44,80,0.1,0.10416094884910507,0.1194653081339796,0,109,263
HM+S,attack_flow,ctid,44,80,0.2,0.10253092014502493,0.11583945924746046,0,109,263
HM+S,attack_flow,ctid,44,80,0.3,0.10034875114435556,0.11269337369403336,0,109,263
HM+S,attack_flow,ctid,44,80,0.4,0.10529350711055027,0.11162559528298004,0,109,263
HM+S,attack_flow,ctid,44,80,0.5,0.10724026077882105,0.11007846852969923,0,109,263
HM+S,attack_flow,ctid,44,80,0.6,0.11345551883522753,0.10761383980093979,0,109,263
HM+S,attack_flow,ctid,44,80,0.7,0.12633746415606315,0.09867622969138838,0,109,263
HM+S,attack_flow,ctid,44,80,0.8,0.1255810257558317,0.09812347261027296,0,109,263
HM+S,attack_flow,ctid,44,80,0.9,0.1345308650762446,0.09980604491264788,0,109,263
HM+S,attack_flow,ctid,44,80,1.0,0.13549974324599107,0.1009233139126117,0,109,263
HM+S,attack_flow,ctid,44,100,0.0,0.10821325635934269,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,44,100,0.1,0.10478810023416885,0.11917655819814574,0,109,263
HM+S,attack_flow,ctid,44,100,0.2,0.10392101499202133,0.11950173139179857,0,109,263
HM+S,attack_flow,ctid,44,100,0.3,0.10613746902636204,0.11932237865335268,0,109,263
HM+S,attack_flow,ctid,44,100,0.4,0.10488141984196113,0.11784895583676405,0,109,263
HM+S,attack_flow,ctid,44,100,0.5,0.10901832912059292,0.11783874043858875,0,109,263
HM+S,attack_flow,ctid,44,100,0.6,0.11980558545622384,0.1124335243407846,0,109,263
HM+S,attack_flow,ctid,44,100,0.7,0.13308624946531009,0.10675515152230106,0,109,263
HM+S,attack_flow,ctid,44,100,0.8,0.13021474388791537,0.10541064309925996,0,109,263
HM+S,attack_flow,ctid,44,100,0.9,0.13440185747747,0.10756346016516563,0,109,263
HM+S,attack_flow,ctid,44,100,1.0,0.13276741683539536,0.10499041443912278,0,109,263
HM+S,attack_flow,ctid,45,20,0.0,0.09846050989439702,0.12909526090771803,1,109,263
HM+S,attack_flow,ctid,45,20,0.1,0.09654448192806012,0.11534710805836265,0,109,263
HM+S,attack_flow,ctid,45,20,0.2,0.09377292997025763,0.11247259736143349,0,109,263
HM+S,attack_flow,ctid,45,20,0.3,0.09584550187881558,0.10837239173017973,0,109,263
HM+S,attack_flow,ctid,45,20,0.4,0.10296419420886468,0.09994928732413949,0,109,263
HM+S,attack_flow,ctid,45,20,0.5,0.10518636744466184,0.08819575163873514,0,109,263
HM+S,attack_flow,ctid,45,20,0.6,0.10761187765735965,0.0911491621679181,0,109,263
HM+S,attack_flow,ctid,45,20,0.7,0.1135126485213787,0.09496398511186688,0,109,263
HM+S,attack_flow,ctid,45,20,0.8,0.11356039686664363,0.09365981128702702,0,109,263
HM+S,attack_flow,ctid,45,20,0.9,0.12165262068396084,0.09126296822894123,0,109,263
HM+S,attack_flow,ctid,45,20,1.0,0.12955437031136036,0.09340009972249218,0,109,263
HM+S,attack_flow,ctid,45,40,0.0,0.09846050989439702,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,45,40,0.1,0.0970060456973303,0.11634609433431713,0,109,263
HM+S,attack_flow,ctid,45,40,0.2,0.09731705298954259,0.11597439819251001,0,109,263
HM+S,attack_flow,ctid,45,40,0.3,0.09935910499989738,0.11473086636400083,0,109,263
HM+S,attack_flow,ctid,45,40,0.4,0.1106399588195341,0.10576282106911009,0,109,263
HM+S,attack_flow,ctid,45,40,0.5,0.11224815836957314,0.10014930579417751,0,109,263
HM+S,attack_flow,ctid,45,40,0.6,0.11783194070082223,0.09460459431376436,0,109,263
HM+S,attack_flow,ctid,45,40,0.7,0.1217680762303371,0.09526557985010313,0,109,263
HM+S,attack_flow,ctid,45,40,0.8,0.12358066039187192,0.09288745420161201,0,109,263
HM+S,attack_flow,ctid,45,40,0.9,0.12327568821265592,0.09394938442326677,0,109,263
HM+S,attack_flow,ctid,45,40,1.0,0.12140109113504165,0.0960989589544065,0,109,263
HM+S,attack_flow,ctid,45,60,0.0,0.09846050989439702,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,45,60,0.1,0.0977326133925632,0.11683849280334657,0,109,263
HM+S,attack_flow,ctid,45,60,0.2,0.10062815401506235,0.1160731885563608,0,109,263
HM+S,attack_flow,ctid,45,60,0.3,0.10229106613994654,0.11375479301847206,0,109,263
HM+S,attack_flow,ctid,45,60,0.4,0.10622733521872951,0.1102750829908679,0,109,263
HM+S,attack_flow,ctid,45,60,0.5,0.11810806166042036,0.10602235286575987,0,109,263
HM+S,attack_flow,ctid,45,60,0.6,0.12271846733957614,0.09690392625118993,0,109,263
HM+S,attack_flow,ctid,45,60,0.7,0.1316403461383075,0.09354110776766324,0,109,263
HM+S,attack_flow,ctid,45,60,0.8,0.13047552187377556,0.09379443425541133,0,109,263
HM+S,attack_flow,ctid,45,60,0.9,0.1335969531091875,0.09361074122067056,0,109,263
HM+S,attack_flow,ctid,45,60,1.0,0.1445363345899187,0.09292537521432326,0,109,263
HM+S,attack_flow,ctid,45,80,0.0,0.09846050989439702,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,45,80,0.1,0.09756867237347555,0.1194653081339796,0,109,263
HM+S,attack_flow,ctid,45,80,0.2,0.10005576085763859,0.11583945924746046,0,109,263
HM+S,attack_flow,ctid,45,80,0.3,0.10372367878241018,0.11269337369403336,0,109,263
HM+S,attack_flow,ctid,45,80,0.4,0.10229232932300034,0.11162559528298004,0,109,263
HM+S,attack_flow,ctid,45,80,0.5,0.1079726160184891,0.11007846852969923,0,109,263
HM+S,attack_flow,ctid,45,80,0.6,0.11475465945365523,0.10761383980093979,0,109,263
HM+S,attack_flow,ctid,45,80,0.7,0.12051123734919664,0.09867622969138838,0,109,263
HM+S,attack_flow,ctid,45,80,0.8,0.12112988815109793,0.09812347261027296,0,109,263
HM+S,attack_flow,ctid,45,80,0.9,0.13077598018155948,0.09980604491264788,0,109,263
HM+S,attack_flow,ctid,45,80,1.0,0.1432733475058621,0.1009233139126117,0,109,263
HM+S,attack_flow,ctid,45,100,0.0,0.09846050989439702,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,45,100,0.1,0.10065154092370854,0.11917655819814574,0,109,263
HM+S,attack_flow,ctid,45,100,0.2,0.10309206347482239,0.11950173139179857,0,109,263
HM+S,attack_flow,ctid,45,100,0.3,0.10491338163066896,0.11932237865335268,0,109,263
HM+S,attack_flow,ctid,45,100,0.4,0.10940179378009648,0.11784895583676405,0,109,263
HM+S,attack_flow,ctid,45,100,0.5,0.11711714165809066,0.11783874043858875,0,109,263
HM+S,attack_flow,ctid,45,100,0.6,0.12122034680192091,0.1124335243407846,0,109,263
HM+S,attack_flow,ctid,45,100,0.7,0.1289686619206439,0.10675515152230106,0,109,263
HM+S,attack_flow,ctid,45,100,0.8,0.1261893620405984,0.10541064309925996,0,109,263
HM+S,attack_flow,ctid,45,100,0.9,0.1338105808231806,0.10756346016516563,0,109,263
HM+S,attack_flow,ctid,45,100,1.0,0.13677164793618707,0.10499041443912278,0,109,263
HM+S,attack_flow,ctid,46,20,0.0,0.1025195286050203,0.12909526090771803,1,109,263
HM+S,attack_flow,ctid,46,20,0.1,0.10061468637497635,0.11534710805836265,0,109,263
HM+S,attack_flow,ctid,46,20,0.2,0.09520060502776852,0.11247259736143349,0,109,263
HM+S,attack_flow,ctid,46,20,0.3,0.09763190945165977,0.10837239173017973,0,109,263
HM+S,attack_flow,ctid,46,20,0.4,0.10955911218032892,0.09994928732413949,0,109,263
HM+S,attack_flow,ctid,46,20,0.5,0.11300536686279665,0.08819575163873514,0,109,263
HM+S,attack_flow,ctid,46,20,0.6,0.11250399683336236,0.0911491621679181,0,109,263
HM+S,attack_flow,ctid,46,20,0.7,0.11285262777787661,0.09496398511186688,0,109,263
HM+S,attack_flow,ctid,46,20,0.8,0.1096123137148884,0.09365981128702702,0,109,263
HM+S,attack_flow,ctid,46,20,0.9,0.11076303168769866,0.09126296822894123,0,109,263
HM+S,attack_flow,ctid,46,20,1.0,0.12434397430676272,0.09340009972249218,0,109,263
HM+S,attack_flow,ctid,46,40,0.0,0.1025195286050203,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,46,40,0.1,0.10143296673562785,0.11634609433431713,0,109,263
HM+S,attack_flow,ctid,46,40,0.2,0.10196322401142369,0.11597439819251001,0,109,263
HM+S,attack_flow,ctid,46,40,0.3,0.10012961286221286,0.11473086636400083,0,109,263
HM+S,attack_flow,ctid,46,40,0.4,0.10734331887728601,0.10576282106911009,0,109,263
HM+S,attack_flow,ctid,46,40,0.5,0.11562160588487969,0.10014930579417751,0,109,263
HM+S,attack_flow,ctid,46,40,0.6,0.1141706058999578,0.09460459431376436,0,109,263
HM+S,attack_flow,ctid,46,40,0.7,0.1167145091377384,0.09526557985010313,0,109,263
HM+S,attack_flow,ctid,46,40,0.8,0.11690863409410954,0.09288745420161201,0,109,263
HM+S,attack_flow,ctid,46,40,0.9,0.11970855043134243,0.09394938442326677,0,109,263
HM+S,attack_flow,ctid,46,40,1.0,0.12704871542419344,0.0960989589544065,0,109,263
HM+S,attack_flow,ctid,46,60,0.0,0.1025195286050203,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,46,60,0.1,0.10307856828149073,0.11683849280334657,0,109,263
HM+S,attack_flow,ctid,46,60,0.2,0.10236370421635126,0.1160731885563608,0,109,263
HM+S,attack_flow,ctid,46,60,0.3,0.10090124762466493,0.11375479301847206,0,109,263
HM+S,attack_flow,ctid,46,60,0.4,0.10473958611737004,0.1102750829908679,0,109,263
HM+S,attack_flow,ctid,46,60,0.5,0.11201579003177772,0.10602235286575987,0,109,263
HM+S,attack_flow,ctid,46,60,0.6,0.11225330293566951,0.09690392625118993,0,109,263
HM+S,attack_flow,ctid,46,60,0.7,0.12454096949872931,0.09354110776766324,0,109,263
HM+S,attack_flow,ctid,46,60,0.8,0.12813743203762334,0.09379443425541133,0,109,263
HM+S,attack_flow,ctid,46,60,0.9,0.13178917684608407,0.09361074122067056,0,109,263
HM+S,attack_flow,ctid,46,60,1.0,0.131363282246339,0.09292537521432326,0,109,263
HM+S,attack_flow,ctid,46,80,0.0,0.1025195286050203,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,46,80,0.1,0.10394130229459013,0.1194653081339796,0,109,263
HM+S,attack_flow,ctid,46,80,0.2,0.10324972958522002,0.11583945924746046,0,109,263
HM+S,attack_flow,ctid,46,80,0.3,0.1038368574130543,0.11269337369403336,0,109,263
HM+S,attack_flow,ctid,46,80,0.4,0.10827886529055572,0.11162559528298004,0,109,263
HM+S,attack_flow,ctid,46,80,0.5,0.11324587450958527,0.11007846852969923,0,109,263
HM+S,attack_flow,ctid,46,80,0.6,0.12116804368012643,0.10761383980093979,0,109,263
HM+S,attack_flow,ctid,46,80,0.7,0.12862310187132103,0.09867622969138838,0,109,263
HM+S,attack_flow,ctid,46,80,0.8,0.128729860067524,0.09812347261027296,0,109,263
HM+S,attack_flow,ctid,46,80,0.9,0.13319007995226315,0.09980604491264788,0,109,263
HM+S,attack_flow,ctid,46,80,1.0,0.1364665321212361,0.1009233139126117,0,109,263
HM+S,attack_flow,ctid,46,100,0.0,0.1025195286050203,0.12909526090771803,0,109,263
HM+S,attack_flow,ctid,46,100,0.1,0.10429513309969898,0.11917655819814574,0,109,263
HM+S,attack_flow,ctid,46,100,0.2,0.10491972389320434,0.11950173139179857,0,109,263
HM+S,attack_flow,ctid,46,100,0.3,0.10392577177365739,0.11932237865335268,0,109,263
HM+S,attack_flow,ctid,46,100,0.4,0.10774831110741726,0.11784895583676405,0,109,263
HM+S,attack_flow,ctid,46,100,0.5,0.11553542565792183,0.11783874043858875,0,109,263
HM+S,attack_flow,ctid,46,100,0.6,0.12022404424131394,0.1124335243407846,0,109,263
HM+S,attack_flow,ctid,46,100,0.7,0.13050703031861183,0.10675515152230106,0,109,263
HM+S,attack_flow,ctid,46,100,0.8,0.1302468415067388,0.10541064309925996,0,109,263
HM+S,attack_flow,ctid,46,100,0.9,0.1402894458681295,0.10756346016516563,0,109,263
HM+S,attack_flow,ctid,46,100,1.0,0.14436581860198383,0.10499041443912278,0,109,263
HM+S,attack_flow,stockpile,42,20,0.0,0.15578535298008467,0.12909526090771803,1,263,109
HM+S,attack_flow,stockpile,42,20,0.1,0.13389048504894174,0.11534710805836265,0,263,109
HM+S,attack_flow,stockpile,42,20,0.2,0.12906814572732414,0.11247259736143349,0,263,109
HM+S,attack_flow,stockpile,42,20,0.3,0.12260908089019047,0.10837239173017973,0,263,109
HM+S,attack_flow,stockpile,42,20,0.4,0.09734986700117372,0.09994928732413949,0,263,109
HM+S,attack_flow,stockpile,42,20,0.5,0.06492997830457775,0.08819575163873514,0,263,109
HM+S,attack_flow,stockpile,42,20,0.6,0.07894600319163321,0.0911491621679181,0,263,109
HM+S,attack_flow,stockpile,42,20,0.7,0.07277619644453238,0.09496398511186688,0,263,109
HM+S,attack_flow,stockpile,42,20,0.8,0.07283097788672026,0.09365981128702702,0,263,109
HM+S,attack_flow,stockpile,42,20,0.9,0.07211748172117624,0.09126296822894123,0,263,109
HM+S,attack_flow,stockpile,42,20,1.0,0.07255262977203558,0.09340009972249218,0,263,109
HM+S,attack_flow,stockpile,42,40,0.0,0.15578535298008467,0.12909526090771803,0,263,109
HM+S,attack_flow,stockpile,42,40,0.1,0.1366738099887589,0.11634609433431713,0,263,109
HM+S,attack_flow,stockpile,42,40,0.2,0.1276905781140594,0.11597439819251001,0,263,109
HM+S,attack_flow,stockpile,42,40,0.3,0.12644191440937902,0.11473086636400083,0,263,109
HM+S,attack_flow,stockpile,42,40,0.4,0.10753399758780303,0.10576282106911009,0,263,109
HM+S,attack_flow,stockpile,42,40,0.5,0.08845877730706117,0.10014930579417751,0,263,109
HM+S,attack_flow,stockpile,42,40,0.6,0.06580005423892729,0.09460459431376436,0,263,109
HM+S,attack_flow,stockpile,42,40,0.7,0.07294587774717375,0.09526557985010313,0,263,109
HM+S,attack_flow,stockpile,42,40,0.8,0.08521006843834986,0.09288745420161201,0,263,109
HM+S,attack_flow,stockpile,42,40,0.9,0.08282931117679558,0.09394938442326677,0,263,109
HM+S,attack_flow,stockpile,42,40,1.0,0.08975483265325519,0.0960989589544065,0,263,109
HM+S,attack_flow,stockpile,42,60,0.0,0.15578535298008467,0.12909526090771803,0,263,109
HM+S,attack_flow,stockpile,42,60,0.1,0.139705595110131,0.11683849280334657,0,263,109
HM+S,attack_flow,stockpile,42,60,0.2,0.12862636019993592,0.1160731885563608,0,263,109
HM+S,attack_flow,stockpile,42,60,0.3,0.127984740485176,0.11375479301847206,0,263,109
HM+S,attack_flow,stockpile,42,60,0.4,0.11930745372968418,0.1102750829908679,0,263,109
HM+S,attack_flow,stockpile,42,60,0.5,0.11096153004233769,0.10602235286575987,0,263,109
HM+S,attack_flow,stockpile,42,60,0.6,0.07141711223067485,0.09690392625118993,0,263,109
HM+S,attack_flow,stockpile,42,60,0.7,0.0689846731838357,0.09354110776766324,0,263,109
HM+S,attack_flow,stockpile,42,60,0.8,0.06773224633770106,0.09379443425541133,0,263,109
HM+S,attack_flow,stockpile,42,60,0.9,0.06207076266204556,0.09361074122067056,0,263,109
HM+S,attack_flow,stockpile,42,60,1.0,0.04938435427637798,0.09292537521432326,0,263,109
HM+S,attack_flow,stockpile,42,80,0.0,0.15578535298008467,0.12909526090771803,0,263,109
HM+S,attack_flow,stockpile,42,80,0.1,0.1421739329176034,0.1194653081339796,0,263,109
HM+S,attack_flow,stockpile,42,80,0.2,0.13793210019176566,0.11583945924746046,0,263,109
HM+S,attack_flow,stockpile,42,80,0.3,0.13731082571654138,0.11269337369403336,0,263,109
HM+S,attack_flow,stockpile,42,80,0.4,0.1299475048846155,0.11162559528298004,0,263,109
HM+S,attack_flow,stockpile,42,80,0.5,0.1150469660123057,0.11007846852969923,0,263,109
HM+S,attack_flow,stockpile,42,80,0.6,0.10804727653453948,0.10761383980093979,0,263,109
HM+S,attack_flow,stockpile,42,80,0.7,0.08247959876804434,0.09867622969138838,0,263,109
HM+S,attack_flow,stockpile,42,80,0.8,0.07676803881166361,0.09812347261027296,0,263,109
HM+S,attack_flow,stockpile,42,80,0.9,0.07406897640123897,0.09980604491264788,0,263,109
HM+S,attack_flow,stockpile,42,80,1.0,0.06815436831819098,0.1009233139126117,0,263,109
HM+S,attack_flow,stockpile,42,100,0.0,0.15578535298008467,0.12909526090771803,0,263,109
HM+S,attack_flow,stockpile,42,100,0.1,0.1384868593983541,0.11917655819814574,0,263,109
HM+S,attack_flow,stockpile,42,100,0.2,0.14308113272312356,0.11950173139179857,0,263,109
HM+S,attack_flow,stockpile,42,100,0.3,0.1344315034774992,0.11932237865335268,0,263,109
HM+S,attack_flow,stockpile,42,100,0.4,0.13353194262013812,0.11784895583676405,0,263,109
HM+S,attack_flow,stockpile,42,100,0.5,0.12483638341880506,0.11783874043858875,0,263,109
HM+S,attack_flow,stockpile,42,100,0.6,0.10211161266860774,0.1124335243407846,0,263,109
HM+S,attack_flow,stockpile,42,100,0.7,0.08087726202962132,0.10675515152230106,0,263,109
HM+S,attack_flow,stockpile,42,100,0.8,0.08264350650162443,0.10541064309925996,0,263,109
HM+S,attack_flow,stockpile,42,100,0.9,0.07680411497420453,0.10756346016516563,0,263,109
HM+S,attack_flow,stockpile,42,100,1.0,0.06471795461624119,0.10499041443912278,0,263,109
HM+S,attack_flow,stockpile,43,20,0.0,0.15522652646444274,0.12909526090771803,1,263,109
HM+S,attack_flow,stockpile,43,20,0.1,0.1366391699674672,0.11534710805836265,0,263,109
HM+S,attack_flow,stockpile,43,20,0.2,0.1323805024528852,0.11247259736143349,0,263,109
HM+S,attack_flow,stockpile,43,20,0.3,0.09803387545410201,0.10837239173017973,0,263,109
HM+S,attack_flow,stockpile,43,20,0.4,0.08228868088388504,0.09994928732413949,0,263,109
HM+S,attack_flow,stockpile,43,20,0.5,0.06685465940043062,0.08819575163873514,0,263,109
HM+S,attack_flow,stockpile,43,20,0.6,0.058450268658337336,0.0911491621679181,0,263,109
HM+S,attack_flow,stockpile,43,20,0.7,0.06537539569475512,0.09496398511186688,0,263,109
HM+S,attack_flow,stockpile,43,20,0.8,0.05446701605141803,0.09365981128702702,0,263,109
HM+S,attack_flow,stockpile,43,20,0.9,0.0475751775379529,0.09126296822894123,0,263,109
HM+S,attack_flow,stockpile,43,20,1.0,0.04757243626541564,0.09340009972249218,0,263,109
HM+S,attack_flow,stockpile,43,40,0.0,0.15522652646444274,0.12909526090771803,0,263,109
HM+S,attack_flow,stockpile,43,40,0.1,0.13696058000416025,0.11634609433431713,0,263,109
HM+S,attack_flow,stockpile,43,40,0.2,0.1381637811126527,0.11597439819251001,0,263,109
HM+S,attack_flow,stockpile,43,40,0.3,0.12795987262154332,0.11473086636400083,0,263,109
HM+S,attack_flow,stockpile,43,40,0.4,0.10395033940790704,0.10576282106911009,0,263,109
HM+S,attack_flow,stockpile,43,40,0.5,0.06751261227173608,0.10014930579417751,0,263,109
HM+S,attack_flow,stockpile,43,40,0.6,0.06800797451820347,0.09460459431376436,0,263,109
HM+S,attack_flow,stockpile,43,40,0.7,0.06741738268462773,0.09526557985010313,0,263,109
HM+S,attack_flow,stockpile,43,40,0.8,0.06148761615619073,0.09288745420161201,0,263,109
HM+S,attack_flow,stockpile,43,40,0.9,0.04234644924410897,0.09394938442326677,0,263,109
HM+S,attack_flow,stockpile,43,40,1.0,0.04098618132197966,0.0960989589544065,0,263,109
HM+S,attack_flow,stockpile,43,60,0.0,0.15522652646444274,0.12909526090771803,0,263,109
HM+S,attack_flow,stockpile,43,60,0.1,0.14338696746494833,0.11683849280334657,0,263,109
HM+S,attack_flow,stockpile,43,60,0.2,0.13873208413405472,0.1160731885563608,0,263,109
HM+S,attack_flow,stockpile,43,60,0.3,0.12870980224483247,0.11375479301847206,0,263,109
HM+S,attack_flow,stockpile,43,60,0.4,0.12501571132619368,0.1102750829908679,0,263,109
HM+S,attack_flow,stockpile,43,60,0.5,0.08604641934032732,0.10602235286575987,0,263,109
HM+S,attack_flow,stockpile,43,60,0.6,0.06308344758393739,0.09690392625118993,0,263,109
HM+S,attack_flow,stockpile,43,60,0.7,0.05684902816833674,0.09354110776766324,0,263,109
HM+S,attack_flow,stockpile,43,60,0.8,0.060736217377832386,0.09379443425541133,0,263,109
HM+S,attack_flow,stockpile,43,60,0.9,0.058062251161628504,0.09361074122067056,0,263,109
HM+S,attack_flow,stockpile,43,60,1.0,0.05450848335447229,0.09292537521432326,0,263,109
HM+S,attack_flow,stockpile,43,80,0.0,0.15522652646444274,0.12909526090771803,0,263,109
HM+S,attack_flow,stockpile,43,80,0.1,0.1438251952744747,0.1194653081339796,0,263,109
HM+S,attack_flow,stockpile,43,80,0.2,0.1314285006639808,0.11583945924746046,0,263,109
HM+S,attack_flow,stockpile,43,80,0.3,0.10648516598309693,0.11269337369403336,0,263,109
HM+S,attack_flow,stockpile,43,80,0.4,0.1093791245440021,0.11162559528298004,0,263,109
HM+S,attack_flow,stockpile,43,80,0.5,0.10143769327389818,0.11007846852969923,0,263,109
HM+S,attack_flow,stockpile,43,80,0.6,0.09942452620590918,0.10761383980093979,0,263,109
HM+S,attack_flow,stockpile,43,80,0.7,0.07505133144452214,0.09867622969138838,0,263,109
HM+S,attack_flow,stockpile,43,80,0.8,0.07507590437266465,0.09812347261027296,0,263,109
HM+S,attack_flow,stockpile,43,80,0.9,0.07238986159169236,0.09980604491264788,0,263,109
HM+S,attack_flow,stockpile,43,80,1.0,0.07112851455600985,0.1009233139126117,0,263,109
HM+S,attack_flow,stockpile,43,100,0.0,0.15522652646444274,0.12909526090771803,0,263,109
HM+S,attack_flow,stockpile,43,100,0.1,0.13585602055051002,0.11917655819814574,0,263,109
HM+S,attack_flow,stockpile,43,100,0.2,0.1317243462235518,0.11950173139179857,0,263,109
HM+S,attack_flow,stockpile,43,100,0.3,0.1269625439897598,0.11932237865335268,0,263,109
HM+S,attack_flow,stockpile,43,100,0.4,0.12548494163907561,0.11784895583676405,0,263,109
HM+S,attack_flow,stockpile,43,100,0.5,0.11690769898051784,0.11783874043858875,0,263,109
HM+S,attack_flow,stockpile,43,100,0.6,0.11371986603543875,0.1124335243407846,0,263,109
HM+S,attack_flow,stockpile,43,100,0.7,0.09059018359240104,0.10675515152230106,0,263,109
HM+S,attack_flow,stockpile,43,100,0.8,0.08732915752110493,0.10541064309925996,0,263,109
HM+S,attack_flow,stockpile,43,100,0.9,0.09074856666328644,0.10756346016516563,0,263,109
HM+S,attack_flow,stockpile,43,100,1.0,0.08690921850487682,0.10499041443912278,0,263,109
HM+S,attack_flow,stockpile,44,20,0.0,0.15274960061987297,0.12909526090771803,1,263,109
HM+S,attack_flow,stockpile,44,20,0.1,0.127198379029231,0.11534710805836265,0,263,109
