method,held_out_source,inner_validation_source,seed,epoch,w_h,w_s,w_t,campaign_macro_ndcg5,five_seed_two_source_mean_ndcg5,selected,training_rows,validation_rows
HM+ST,attack_flow,stockpile,46,60,1.0,0.0,0.0,0.16107131525788845,0.12909526090771803,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.9,0.0,0.1,0.14023077532571826,0.11509643374842748,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.8,0.0,0.2,0.13203213165144195,0.10960567846070787,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.7,0.0,0.3,0.12617044951879586,0.10115319875389986,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.6,0.0,0.4,0.09917803915589482,0.09390493175167733,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.5,0.0,0.5,0.0957522005994816,0.09120188099446488,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.4,0.0,0.6,0.08950391800353413,0.08901661566646062,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.3,0.0,0.7,0.08337225368078094,0.08630116514142908,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.2,0.0,0.8,0.08271192452319412,0.08512694015056109,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.0,0.9,0.07389748714337682,0.07801023615236924,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.0,1.0,0.04651105439547272,0.05119451025884521,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.9,0.1,0.0,0.14109352369028463,0.11683849280334657,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.8,0.1,0.1,0.1426163357725905,0.11652539474012562,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.7,0.1,0.2,0.13304542735394415,0.11043263725580313,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.6,0.1,0.3,0.10744411151394725,0.09764158382868846,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.5,0.1,0.4,0.10045110022666139,0.09542062470099387,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.4,0.1,0.5,0.08831984555071741,0.08949734745545804,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.3,0.1,0.6,0.08690611396003944,0.08820770348857268,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.2,0.1,0.7,0.08058733615498141,0.0863558822734486,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.1,0.8,0.08708914989519415,0.08616152191660767,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.1,0.9,0.0734242826754343,0.0899721951382507,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.8,0.2,0.0,0.14454446263881598,0.1160731885563608,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.7,0.2,0.1,0.14333970497420262,0.1136128804646835,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.6,0.2,0.2,0.12819545643621544,0.10796932921645656,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.5,0.2,0.3,0.10436365635863616,0.0991342425009775,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.4,0.2,0.4,0.09521055640784194,0.09288700818604056,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.3,0.2,0.5,0.08013643637551926,0.0893620602105685,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.2,0.2,0.6,0.08465189285067112,0.08835833047272738,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.2,0.7,0.08696426670330965,0.08959931074656255,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.2,0.8,0.07478987398741985,0.0901594951407181,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.7,0.3,0.0,0.14048649568847674,0.11375479301847206,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.6,0.3,0.1,0.13160562721708363,0.11060226289842542,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.5,0.3,0.2,0.11825499463539403,0.1036489076391062,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.4,0.3,0.3,0.10321790213992464,0.09835348203334124,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.3,0.3,0.4,0.09093140420747244,0.0912559057495524,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.2,0.3,0.5,0.08414632831346178,0.08915462459466231,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.3,0.6,0.08167182522980376,0.08870928383130385,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.3,0.7,0.06977659181480901,0.09220401808235638,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.6,0.4,0.0,0.12781914413518236,0.1102750829908679,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.5,0.4,0.1,0.12101915234536492,0.10617169741871597,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.4,0.4,0.2,0.09608235867246796,0.10130518736351486,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.3,0.4,0.3,0.09302157610709846,0.10030641666512692,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.2,0.4,0.4,0.08219671074255645,0.09404431885572954,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.4,0.5,0.078890312871623,0.09065788898799533,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.4,0.6,0.07207864148657368,0.09447455513299202,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.5,0.5,0.0,0.11427703792100531,0.10602235286575987,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.4,0.5,0.1,0.10648555635496128,0.10247073179389524,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.3,0.5,0.2,0.09250075674977835,0.1017362298035515,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.2,0.5,0.3,0.08796924432004688,0.09890357135457367,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.5,0.4,0.0823183934936804,0.09602109003607662,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.5,0.5,0.07082134128531134,0.09458176252070385,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.4,0.6,0.0,0.10831177598768685,0.09690392625118993,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.3,0.6,0.1,0.06474169597825818,0.09397395348238202,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.2,0.6,0.2,0.06662245424108125,0.09424525600402703,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.6,0.3,0.06669668447060116,0.09142617784252689,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.6,0.4,0.07259886865019786,0.09919380393304564,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.3,0.7,0.0,0.06330775338793643,0.09354110776766324,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.2,0.7,0.1,0.06484297569892168,0.0903870339590927,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.7,0.2,0.0660818781819076,0.08924630470716848,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.7,0.3,0.069835740835616,0.09754359434925511,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.2,0.8,0.0,0.06437615757092326,0.09379443425541133,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.8,0.1,0.06159595018581587,0.09063157187811335,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.8,0.2,0.0575690071600946,0.08907273903905474,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.1,0.9,0.0,0.059630627079655205,0.09361074122067056,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,0.9,0.1,0.050668981261760664,0.08806949532155874,0,263,109
HM+ST,attack_flow,stockpile,46,60,0.0,1.0,0.0,0.05863192683886301,0.09292537521432326,0,263,109
HM+ST,attack_flow,stockpile,46,80,1.0,0.0,0.0,0.16107131525788845,0.12909526090771803,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.9,0.0,0.1,0.14023077532571826,0.11509643374842748,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.8,0.0,0.2,0.13203213165144195,0.10960567846070787,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.7,0.0,0.3,0.12617044951879586,0.10115319875389986,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.6,0.0,0.4,0.09917803915589482,0.09390493175167733,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.5,0.0,0.5,0.0957522005994816,0.09120188099446488,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.4,0.0,0.6,0.08950391800353413,0.08901661566646062,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.3,0.0,0.7,0.08337225368078094,0.08630116514142908,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.2,0.0,0.8,0.08271192452319412,0.08512694015056109,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.0,0.9,0.07389748714337682,0.07801023615236924,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.0,1.0,0.04651105439547272,0.05119451025884521,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.9,0.1,0.0,0.14081712121225634,0.1194653081339796,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.8,0.1,0.1,0.14219087932677177,0.11689755687676928,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.7,0.1,0.2,0.13496272933043693,0.11391746125899616,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.6,0.1,0.3,0.10336611223529453,0.09857378998602498,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.5,0.1,0.4,0.09764010272821996,0.09435804604108042,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.4,0.1,0.5,0.08946947414027219,0.09037575480542809,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.3,0.1,0.6,0.08873840827794537,0.08913789540221398,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.2,0.1,0.7,0.09294481095005842,0.08811709784607123,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.1,0.8,0.08345467919582308,0.08495360999498278,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.1,0.9,0.075607793553588,0.08569676813643023,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.8,0.2,0.0,0.13583968800263913,0.11583945924746046,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.7,0.2,0.1,0.1354100019505691,0.11641588434987664,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.6,0.2,0.2,0.13189590444493496,0.11209017602615926,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.5,0.2,0.3,0.10506775882022745,0.10020229262757234,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.4,0.2,0.4,0.0995928444678288,0.09411875733471152,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.3,0.2,0.5,0.0950424415437729,0.09235680458419629,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.2,0.2,0.6,0.08213805050029606,0.08844033078474083,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.2,0.7,0.08269141813430399,0.09018357941374437,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.2,0.8,0.07916626273452208,0.0887179591081469,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.7,0.3,0.0,0.12992091551493196,0.11269337369403336,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.6,0.3,0.1,0.1268165871430546,0.11026357060688749,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.5,0.3,0.2,0.12733909282220177,0.10616060586601676,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.4,0.3,0.3,0.10285570433571226,0.10262949311210068,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.3,0.3,0.4,0.09475152480223407,0.09438165301067529,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.2,0.3,0.5,0.08503161309652356,0.0917191984826721,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.3,0.6,0.08819361082236206,0.09010056224031322,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.3,0.7,0.076833841198297,0.08784475168429393,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.6,0.4,0.0,0.12454765420759985,0.11162559528298004,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.5,0.4,0.1,0.12568962479461002,0.11123436037291241,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.4,0.4,0.2,0.10752208032822318,0.10531691119382454,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.3,0.4,0.3,0.10227700266745267,0.10415620350831192,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.2,0.4,0.4,0.08793309794883222,0.09702109998129112,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.4,0.5,0.08797170844286915,0.09233683879021246,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.4,0.6,0.076833841198297,0.09057469429094558,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.5,0.5,0.0,0.11989779797079156,0.11007846852969923,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.4,0.5,0.1,0.11104608906596737,0.10976412034684939,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.3,0.5,0.2,0.0996394038395561,0.10695684350621368,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.2,0.5,0.3,0.09499924073541959,0.1037126731933224,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.5,0.4,0.0912163436272083,0.09970148356644454,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.5,0.5,0.0775843996126018,0.09396714891607891,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.4,0.6,0.0,0.11206657336589011,0.10761383980093979,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.3,0.6,0.1,0.09984368257168662,0.10753181017113908,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.2,0.6,0.2,0.09629370299068214,0.1034579997913669,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.6,0.3,0.0869653763659346,0.10057976897817844,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.6,0.4,0.0814657282786406,0.09976386199446688,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.3,0.7,0.0,0.06982331288561444,0.09867622969138838,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.2,0.7,0.1,0.08286177952594682,0.09850418995866156,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.7,0.2,0.06673994628821718,0.095029328380163,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.7,0.3,0.07839078416657871,0.09929563833706273,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.2,0.8,0.0,0.06855613220655327,0.09812347261027296,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.8,0.1,0.06953868354477463,0.09696905463705574,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.8,0.2,0.06270219929151266,0.09550988210845313,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.1,0.9,0.0,0.07066129977414536,0.09980604491264788,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,0.9,0.1,0.06440013248234346,0.09724631114537427,0,263,109
HM+ST,attack_flow,stockpile,46,80,0.0,1.0,0.0,0.06292748056175944,0.1009233139126117,0,263,109
HM+ST,ctid,attack_flow,42,100,1.0,0.0,0.0,0.06818949184885319,0.10532388305352063,0,109,412
HM+ST,ctid,attack_flow,42,100,0.9,0.0,0.1,0.06697377739245362,0.10498726373403702,0,109,412
HM+ST,ctid,attack_flow,42,100,0.8,0.0,0.2,0.0563830873269398,0.10232370808375883,0,109,412
HM+ST,ctid,attack_flow,42,100,0.7,0.0,0.3,0.05462244450958185,0.10139327869456416,0,109,412
HM+ST,ctid,attack_flow,42,100,0.6,0.0,0.4,0.05391131656165463,0.09940345772092564,0,109,412
HM+ST,ctid,attack_flow,42,100,0.5,0.0,0.5,0.051907686998493054,0.09955241871302405,0,109,412
HM+ST,ctid,attack_flow,42,100,0.4,0.0,0.6,0.051282542726713634,0.0991013289816245,0,109,412
HM+ST,ctid,attack_flow,42,100,0.3,0.0,0.7,0.05133672392107488,0.09354187675084433,0,109,412
HM+ST,ctid,attack_flow,42,100,0.2,0.0,0.8,0.04897966516243723,0.0824690489801879,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.0,0.9,0.05248742526357216,0.08562426739887562,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.0,1.0,0.027243319745313046,0.021884687257427662,0,109,412
HM+ST,ctid,attack_flow,42,100,0.9,0.1,0.0,0.07740862052312306,0.10099219807681259,0,109,412
HM+ST,ctid,attack_flow,42,100,0.8,0.1,0.1,0.07472231683068034,0.1067408497671772,0,109,412
HM+ST,ctid,attack_flow,42,100,0.7,0.1,0.2,0.06598044683292836,0.10644980267308315,0,109,412
HM+ST,ctid,attack_flow,42,100,0.6,0.1,0.3,0.053533556018803115,0.10045242415925226,0,109,412
HM+ST,ctid,attack_flow,42,100,0.5,0.1,0.4,0.053753382254347594,0.09456452654034286,0,109,412
HM+ST,ctid,attack_flow,42,100,0.4,0.1,0.5,0.05386249222868334,0.0956126062551983,0,109,412
HM+ST,ctid,attack_flow,42,100,0.3,0.1,0.6,0.05387505634156381,0.09347852690309935,0,109,412
HM+ST,ctid,attack_flow,42,100,0.2,0.1,0.7,0.0538302832412084,0.08314984015174563,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.1,0.8,0.05433443159368737,0.07551354028523613,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.1,0.9,0.05194451357763071,0.07013856770697657,0,109,412
HM+ST,ctid,attack_flow,42,100,0.8,0.2,0.0,0.07608222959608704,0.09362628523731926,0,109,412
HM+ST,ctid,attack_flow,42,100,0.7,0.2,0.1,0.07138851294752499,0.10070980340480071,0,109,412
HM+ST,ctid,attack_flow,42,100,0.6,0.2,0.2,0.06831138897704236,0.09773831736213476,0,109,412
HM+ST,ctid,attack_flow,42,100,0.5,0.2,0.3,0.05829687041020118,0.09147243669387393,0,109,412
HM+ST,ctid,attack_flow,42,100,0.4,0.2,0.4,0.053768348548703035,0.08494167450135076,0,109,412
HM+ST,ctid,attack_flow,42,100,0.3,0.2,0.5,0.05446827082583751,0.0790170814991041,0,109,412
HM+ST,ctid,attack_flow,42,100,0.2,0.2,0.6,0.05409217361633933,0.06990689203732484,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.2,0.7,0.053923739998991714,0.06325622864588441,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.2,0.8,0.054639653095399046,0.06068704037079668,0,109,412
HM+ST,ctid,attack_flow,42,100,0.7,0.3,0.0,0.0781805986204934,0.08774867242258588,0,109,412
HM+ST,ctid,attack_flow,42,100,0.6,0.3,0.1,0.07163925383080033,0.08656195735439101,0,109,412
HM+ST,ctid,attack_flow,42,100,0.5,0.3,0.2,0.06967773398178491,0.08895102921843459,0,109,412
HM+ST,ctid,attack_flow,42,100,0.4,0.3,0.3,0.05883318096996703,0.08225783242063826,0,109,412
HM+ST,ctid,attack_flow,42,100,0.3,0.3,0.4,0.05504062523505417,0.07576097626284442,0,109,412
HM+ST,ctid,attack_flow,42,100,0.2,0.3,0.5,0.05432295766936288,0.06761829918933555,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.3,0.6,0.054497486747819714,0.06660306712625053,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.3,0.7,0.05343731918725408,0.05747143879834464,0,109,412
HM+ST,ctid,attack_flow,42,100,0.6,0.4,0.0,0.0765179821818386,0.08339213182031599,0,109,412
HM+ST,ctid,attack_flow,42,100,0.5,0.4,0.1,0.07413548953180932,0.08077169278590866,0,109,412
HM+ST,ctid,attack_flow,42,100,0.4,0.4,0.2,0.07023384570327211,0.07711071385926946,0,109,412
HM+ST,ctid,attack_flow,42,100,0.3,0.4,0.3,0.06131779083535773,0.07541711387140723,0,109,412
HM+ST,ctid,attack_flow,42,100,0.2,0.4,0.4,0.05487810100623226,0.07218742373915744,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.4,0.5,0.05480756999129661,0.0647618285877514,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.4,0.6,0.049226179028382104,0.05209935282858317,0,109,412
HM+ST,ctid,attack_flow,42,100,0.5,0.5,0.0,0.07551064452907004,0.08086112819851968,0,109,412
HM+ST,ctid,attack_flow,42,100,0.4,0.5,0.1,0.0742272205753967,0.07690134305797318,0,109,412
HM+ST,ctid,attack_flow,42,100,0.3,0.5,0.2,0.06664300379693583,0.07328313014697552,0,109,412
HM+ST,ctid,attack_flow,42,100,0.2,0.5,0.3,0.06229795951310724,0.07139034306316502,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.5,0.4,0.05369356800638689,0.0621874851825728,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.5,0.5,0.04816542473729103,0.05397990963661712,0,109,412
HM+ST,ctid,attack_flow,42,100,0.4,0.6,0.0,0.07732186551305213,0.07777218581975745,0,109,412
HM+ST,ctid,attack_flow,42,100,0.3,0.6,0.1,0.07325189883986655,0.07499169513774759,0,109,412
HM+ST,ctid,attack_flow,42,100,0.2,0.6,0.2,0.06434168810061784,0.07083513361789,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.6,0.3,0.05905453823221568,0.06475470186124434,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.6,0.4,0.05008217904540077,0.05600946325407248,0,109,412
HM+ST,ctid,attack_flow,42,100,0.3,0.7,0.0,0.07418025046632257,0.0731199081007746,0,109,412
HM+ST,ctid,attack_flow,42,100,0.2,0.7,0.1,0.07166715631855322,0.07057237170887137,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.7,0.2,0.06462339804010292,0.06692204838859517,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.7,0.3,0.056620716847763174,0.05931351849126485,0,109,412
HM+ST,ctid,attack_flow,42,100,0.2,0.8,0.0,0.07225593668555658,0.06283920964178602,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.8,0.1,0.06939010682343653,0.06494596778696,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.8,0.2,0.06270992614786135,0.05067467063328694,0,109,412
HM+ST,ctid,attack_flow,42,100,0.1,0.9,0.0,0.07000049227769349,0.05437446925851928,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,0.9,0.1,0.0680594684192768,0.05281316036094306,0,109,412
HM+ST,ctid,attack_flow,42,100,0.0,1.0,0.0,0.06845287230660677,0.05285116417196402,0,109,412
HM+ST,ctid,attack_flow,42,20,1.0,0.0,0.0,0.06818949184885319,0.10532388305352063,0,109,412
HM+ST,ctid,attack_flow,42,20,0.9,0.0,0.1,0.06697377739245362,0.10498726373403702,0,109,412
HM+ST,ctid,attack_flow,42,20,0.8,0.0,0.2,0.0563830873269398,0.10232370808375883,0,109,412
HM+ST,ctid,attack_flow,42,20,0.7,0.0,0.3,0.05462244450958185,0.10139327869456416,0,109,412
HM+ST,ctid,attack_flow,42,20,0.6,0.0,0.4,0.05391131656165463,0.09940345772092564,0,109,412
HM+ST,ctid,attack_flow,42,20,0.5,0.0,0.5,0.051907686998493054,0.09955241871302405,0,109,412
HM+ST,ctid,attack_flow,42,20,0.4,0.0,0.6,0.051282542726713634,0.0991013289816245,0,109,412
HM+ST,ctid,attack_flow,42,20,0.3,0.0,0.7,0.05133672392107488,0.09354187675084433,0,109,412
HM+ST,ctid,attack_flow,42,20,0.2,0.0,0.8,0.04897966516243723,0.0824690489801879,0,109,412
HM+ST,ctid,attack_flow,42,20,0.1,0.0,0.9,0.05248742526357216,0.08562426739887562,0,109,412
HM+ST,ctid,attack_flow,42,20,0.0,0.0,1.0,0.027243319745313046,0.021884687257427662,0,109,412
HM+ST,ctid,attack_flow,42,20,0.9,0.1,0.0,0.06685230113887387,0.10440395466678454,0,109,412
HM+ST,ctid,attack_flow,42,20,0.8,0.1,0.1,0.06265504315689004,0.10919916351624945,0,109,412
HM+ST,ctid,attack_flow,42,20,0.7,0.1,0.2,0.06426852360596261,0.10762677357539885,0,109,412
HM+ST,ctid,attack_flow,42,20,0.6,0.1,0.3,0.05342581415516873,0.10144877504386936,0,109,412
HM+ST,ctid,attack_flow,42,20,0.5,0.1,0.4,0.05209240029290746,0.09818963608710606,0,109,412
HM+ST,ctid,attack_flow,42,20,0.4,0.1,0.5,0.052196490145891304,0.09849298504051954,0,109,412
HM+ST,ctid,attack_flow,42,20,0.3,0.1,0.6,0.05180180499280866,0.0991830403624474,0,109,412
HM+ST,ctid,attack_flow,42,20,0.2,0.1,0.7,0.05236051043739269,0.09594782578222194,0,109,412
HM+ST,ctid,attack_flow,42,20,0.1,0.1,0.8,0.05174871910247018,0.08745083547397334,0,109,412
HM+ST,ctid,attack_flow,42,20,0.0,0.1,0.9,0.05054104788145752,0.07652524589583651,0,109,412
HM+ST,ctid,attack_flow,42,20,0.8,0.2,0.0,0.07418202650699883,0.09653060411595736,0,109,412
HM+ST,ctid,attack_flow,42,20,0.7,0.2,0.1,0.06429891585056098,0.10392540190632885,0,109,412
HM+ST,ctid,attack_flow,42,20,0.6,0.2,0.2,0.06572803766253305,0.10367513456388996,0,109,412
HM+ST,ctid,attack_flow,42,20,0.5,0.2,0.3,0.051903140078016184,0.0981850081763426,0,109,412
HM+ST,ctid,attack_flow,42,20,0.4,0.2,0.4,0.05209949833047228,0.08902840447513002,0,109,412
HM+ST,ctid,attack_flow,42,20,0.3,0.2,0.5,0.05202838568839971,0.09105169786494506,0,109,412
HM+ST,ctid,attack_flow,42,20,0.2,0.2,0.6,0.05190477012056862,0.08634209698713183,0,109,412
HM+ST,ctid,attack_flow,42,20,0.1,0.2,0.7,0.053368850038352754,0.08204310116202242,0,109,412
HM+ST,ctid,attack_flow,42,20,0.0,0.2,0.8,0.049602270321125644,0.07463837539142987,0,109,412
HM+ST,ctid,attack_flow,42,20,0.7,0.3,0.0,0.0785168503627404,0.09243884805813281,0,109,412
HM+ST,ctid,attack_flow,42,20,0.6,0.3,0.1,0.06667516730617398,0.0903418222980832,0,109,412
